COMBO_NAME  ACC
combo0	63.477
combo1	64.918
combo2	62.346
combo3	63.169
combo4	54.835
combo5	63.889
combo6	62.551
combo7	62.963
combo8	62.243
combo9	65.021
combo10	64.095
combo11	63.477
