COMBO_NAME  ACC
combo0	66.152
combo1	66.77
combo2	64.609
combo3	66.255
combo4	45.165
combo5	67.078
combo6	65.844
combo7	66.461
combo8	66.358
combo9	63.169
combo10	66.872
combo11	68.107

