COMBO_NAME  ACC
combo0	54.835
combo1	54.835
combo2	54.835
combo3	54.835
combo4	54.835
combo5	54.835
combo6	54.835
combo7	54.938
combo8	54.835
combo9	54.835
combo10	54.835
combo11	54.835
