COMBO_NAME  ACC
combo0	57.407
combo1	44.959
combo2	45.165
combo3	46.605
combo4	45.165
combo5	58.745
combo6	54.733
combo7	45.576
combo8	57.51
combo9	47.119
combo10	59.156
combo11	54.835
